Timestamp,Module,Status,Detail
2026-05-07T00:16:08-04:00,local_listing_qa.py,OK,"[LOCAL-QA] rows=282 csv=C:\AIprojects\openclaw_difi\Database\Local_Listing_QA.csv
[LOCAL-QA] issue_rows=29
[LOCAL-QA] Sticker-Academia-0001 missing_cover; missing_gallery
[LOCAL-QA] Sticker-Academia-0002 missing_cover; missing_gallery
[LOCAL-QA] Sticker-Academia-0003 missing_cover; missing_gallery
[LOCAL-QA] Sticker-Academia-0013 missing_cover; missing_gallery
[LOCAL-QA] Sticker-Zen-0006 missing_cover; missing_gallery
[LOCAL-QA] Sticker-Zen-0021 missing_cover; missing_gallery
[LOCAL-QA] Sticker-Zen-0023 missing_cover; missing_gallery
[LOCAL-QA] Sticker-Zen-0028 missing_cover; missing_gallery
[LOCAL-QA] Sticker-Zen-0030 missing_cover; missing_gallery
[LOCAL-QA] Sticker-Zen-0033 missing_cover; missing_gallery
[LOCAL-QA] Sticker-Zen-0039 missing_cover; missing_gallery
[LOCAL-QA] Sticker-Zen-0078 missing_cover; missing_gallery
[LOCAL-QA] Sticker-Zen-0079 missing_cover; missing_gallery
[LOCAL-QA] Sticker-Zen-0080 missing_cover; missing_gallery
[LOCAL-QA] Sticker-Zen-0082 missing_cover; miss"
2026-05-07T00:16:09-04:00,ebay_cover_repair_decision.py,OK,"[COVER-REPAIR-DECISIONS] rows=49 csv=C:\AIprojects\openclaw_difi\Database\eBay_Cover_Repair_Decisions.csv
  NON_STICKER_REVIEW_REQUIRED: 4
  RETIRED_REPLACED_DONE: 33
  SOURCE_REPAIR_REQUIRED: 12"
2026-05-07T00:16:11-04:00,ebay_cover_replacement_queue.py,OK,"[COVER-REPLACEMENT-QUEUE] rows=49 csv=C:\AIprojects\openclaw_difi\Database\eBay_Cover_Replacement_Queue.csv
[COVER-REPLACEMENT-QUEUE] OLD_RETIRED_REPLACED_DONE=33
[COVER-REPLACEMENT-QUEUE] READY_TO_REPLACE_VERIFIED=12
[COVER-REPLACEMENT-QUEUE] REVIEW_BEFORE_REPLACE=4"
2026-05-07T00:16:12-04:00,ebay_title_repair_queue.py,OK,[TITLE-REPAIR] rows=0 ready=0 changed=0 csv=C:\AIprojects\openclaw_difi\Database\eBay_Title_Repair_Queue.csv
2026-05-07T00:16:13-04:00,unified_listing_registry.py,OK,"[REGISTRY] rows=282 csv=C:\AIprojects\openclaw_difi\Database\Unified_Listing_Registry.csv
[REGISTRY] Etsy_Draft_Prepared=4
[REGISTRY] Fix_Gallery_First=1
[REGISTRY] Hold=162
[REGISTRY] Published_Has_View_Monitor=7
[REGISTRY] Published_Zero_View_Copy_Ad_Review=43
[REGISTRY] Ready_For_Printify_When_Network_OK=46
[REGISTRY] Stable_Draft_Publish_When_Scheduled=19"
2026-05-07T00:16:14-04:00,market_signal_planner.py,OK,"[MARKET-QUEUE] rows=282 csv=C:\AIprojects\openclaw_difi\Database\Market_Signal_Action_Queue.csv
[MARKET-QUEUE] action HOLD=98
[MARKET-QUEUE] action FIX_LIVE_COVER_SOURCE_OR_REPLACE=49
[MARKET-QUEUE] action UPLOAD_TO_PRINTIFY_SINGLE_ITEM_BATCH=46
[MARKET-QUEUE] action WAIT_24H_AFTER_2PCT_ADS_THEN_APPLY_COPY_TEST=32
[MARKET-QUEUE] action QA_HOLD_OR_REBUILD=29
[MARKET-QUEUE] action PUBLISH_IN_SMALL_BATCH_WHEN_NETWORK_OK=19
[MARKET-QUEUE] action MONITOR_FOR_CLICK_OR_FAVORITE_SIGNAL=6
[MARKET-QUEUE] action KEEP_FOR_ETSY_PHASE1=3
[MARKET-QUEUE] dependency local=127
[MARKET-QUEUE] dependency medium=71
[MARKET-QUEUE] dependency high=46
[MARKET-QUEUE] dependency low=38"
2026-05-07T00:16:14-04:00,ebay_experiment_report.py,OK,[EXPERIMENT-REPORT] rows=44 csv=C:\AIprojects\openclaw_difi\Database\eBay_Traffic_Experiment_Report.csv
2026-05-07T00:16:16-04:00,ebay_traffic_diagnosis.py,OK,"[TRAFFIC-DIAGNOSIS] rows=4 csv=C:\AIprojects\openclaw_difi\Database\eBay_Traffic_Diagnosis.csv
[TRAFFIC-DIAGNOSIS] P100 Sticker live cover/gallery mismatch is a primary blocker.
[TRAFFIC-DIAGNOSIS] P90 Promoted Listings Standard 2% is active but is not enough alone.
[TRAFFIC-DIAGNOSIS] P80 Poster/Acrylic currently show more early movement than Sticker.
[TRAFFIC-DIAGNOSIS] P70 Title rewrite experiment has not produced a clear Sticker lift yet."
2026-05-07T00:16:16-04:00,ebay_profile_packet.py,OK,[EBAY-PROFILE-PACKET] C:\AIprojects\openclaw_difi\Database\eBay_Profile_Update_Packet.md
2026-05-07T00:16:16-04:00,product_blueprint_next_plan.py,OK,"[BLUEPRINT-NEXT-PLAN] rows=5 csv=C:\AIprojects\openclaw_difi\Database\Product_Blueprint_Next_Test_Plan.csv
[BLUEPRINT-NEXT-PLAN] P1 Canvas blueprint=1936 variant=119906
[BLUEPRINT-NEXT-PLAN] P2 Framed Poster blueprint=1236 variant=93818
[BLUEPRINT-NEXT-PLAN] P3 Notebook/Journal blueprint=5634 variant=252281
[BLUEPRINT-NEXT-PLAN] P4 Mug blueprint=478 variant=65216
[BLUEPRINT-NEXT-PLAN] P5 Metal blueprint=1206 variant=91995"
2026-05-07T00:16:17-04:00,etsy_app_status_probe.py,OK,"[ETSY-APP] status=PENDING_OR_INACTIVE http=403 next=WAIT_APP_APPROVAL_OR_VERIFY_SECRET
[ETSY-APP] json=C:\AIprojects\openclaw_difi\Database\Etsy_API_Status.json"
2026-05-07T00:16:18-04:00,factory_backlog.py,OK,"[FACTORY-BACKLOG] rows=14 csv=C:\AIprojects\openclaw_difi\Database\Factory_Backlog.csv
[FACTORY-BACKLOG] READY=6
[FACTORY-BACKLOG] READY_TO_REPLACE_VERIFIED=2
[FACTORY-BACKLOG] WAIT_COVER_GATE=2
[FACTORY-BACKLOG] READY_MONITOR=2
[FACTORY-BACKLOG] READY_SINGLE_SKU_REPAIR=1
[FACTORY-BACKLOG] READY_FOR_SCHOLAR_REVIEW=1"
2026-05-07T00:16:19-04:00,factory_morning_report.py,OK,"[REPORT] C:\AIprojects\openclaw_difi\Reports\morning_report_20260507_0016.md
[GEMINI] C:\AIprojects\openclaw_difi\Gemini_Advisor\gemini_review_queue_20260507_0016.md"
2026-05-07T01:31:05-04:00,printify_login_guard.py,OK,[PRINTIFY-LOGIN] LOGGED_IN Printify dashboard is available.
2026-05-07T01:32:26-04:00,local_listing_qa.py,OK,"[LOCAL-QA] rows=282 csv=C:\AIprojects\openclaw_difi\Database\Local_Listing_QA.csv
[LOCAL-QA] issue_rows=62
[LOCAL-QA] Sticker-Academia-0001 missing_cover; missing_gallery
[LOCAL-QA] Sticker-Academia-0002 missing_cover; missing_gallery
[LOCAL-QA] Sticker-Academia-0003 missing_cover; missing_gallery
[LOCAL-QA] Sticker-Academia-0013 missing_cover; missing_gallery
[LOCAL-QA] Sticker-Zen-0006 missing_cover; missing_gallery
[LOCAL-QA] Sticker-Zen-0021 missing_cover; missing_gallery
[LOCAL-QA] Sticker-Zen-0023 missing_cover; missing_gallery
[LOCAL-QA] Sticker-Zen-0028 missing_cover; missing_gallery
[LOCAL-QA] Sticker-Zen-0030 missing_cover; missing_gallery
[LOCAL-QA] Sticker-Zen-0033 missing_cover; missing_gallery
[LOCAL-QA] Sticker-Zen-0039 missing_cover; missing_gallery
[LOCAL-QA] Sticker-Zen-0078 missing_cover; missing_gallery
[LOCAL-QA] Sticker-Zen-0079 missing_cover; missing_gallery
[LOCAL-QA] Sticker-Zen-0080 missing_cover; missing_gallery
[LOCAL-QA] Sticker-Zen-0082 missing_cover; miss"
2026-05-07T01:32:27-04:00,ebay_cover_repair_decision.py,OK,"[COVER-REPAIR-DECISIONS] rows=49 csv=C:\AIprojects\openclaw_difi\Database\eBay_Cover_Repair_Decisions.csv
  NON_STICKER_REVIEW_REQUIRED: 4
  RETIRED_REPLACED_DONE: 33
  SOURCE_REPAIR_REQUIRED: 12"
2026-05-07T01:32:28-04:00,ebay_cover_replacement_queue.py,OK,"[COVER-REPLACEMENT-QUEUE] rows=49 csv=C:\AIprojects\openclaw_difi\Database\eBay_Cover_Replacement_Queue.csv
[COVER-REPLACEMENT-QUEUE] OLD_RETIRED_REPLACED_DONE=33
[COVER-REPLACEMENT-QUEUE] READY_TO_REPLACE_VERIFIED=12
[COVER-REPLACEMENT-QUEUE] REVIEW_BEFORE_REPLACE=4"
2026-05-07T01:32:29-04:00,ebay_title_repair_queue.py,OK,[TITLE-REPAIR] rows=0 ready=0 changed=0 csv=C:\AIprojects\openclaw_difi\Database\eBay_Title_Repair_Queue.csv
2026-05-07T01:32:30-04:00,unified_listing_registry.py,OK,"[REGISTRY] rows=282 csv=C:\AIprojects\openclaw_difi\Database\Unified_Listing_Registry.csv
[REGISTRY] Etsy_Draft_Prepared=4
[REGISTRY] Fix_Gallery_First=1
[REGISTRY] Hold=162
[REGISTRY] Published_Has_View_Monitor=7
[REGISTRY] Published_Zero_View_Copy_Ad_Review=43
[REGISTRY] Ready_For_Printify_When_Network_OK=46
[REGISTRY] Stable_Draft_Publish_When_Scheduled=19"
2026-05-07T01:32:31-04:00,market_signal_planner.py,OK,"[MARKET-QUEUE] rows=282 csv=C:\AIprojects\openclaw_difi\Database\Market_Signal_Action_Queue.csv
[MARKET-QUEUE] action HOLD=98
[MARKET-QUEUE] action QA_HOLD_OR_REBUILD=59
[MARKET-QUEUE] action FIX_LIVE_COVER_SOURCE_OR_REPLACE=49
[MARKET-QUEUE] action UPLOAD_TO_PRINTIFY_SINGLE_ITEM_BATCH=46
[MARKET-QUEUE] action PUBLISH_IN_SMALL_BATCH_WHEN_NETWORK_OK=19
[MARKET-QUEUE] action MONITOR_FOR_CLICK_OR_FAVORITE_SIGNAL=6
[MARKET-QUEUE] action KEEP_FOR_ETSY_PHASE1=3
[MARKET-QUEUE] action WAIT_24H_AFTER_2PCT_ADS_THEN_APPLY_COPY_TEST=2
[MARKET-QUEUE] dependency local=157
[MARKET-QUEUE] dependency medium=71
[MARKET-QUEUE] dependency high=46
[MARKET-QUEUE] dependency low=8"
2026-05-07T01:32:31-04:00,ebay_experiment_report.py,OK,[EXPERIMENT-REPORT] rows=44 csv=C:\AIprojects\openclaw_difi\Database\eBay_Traffic_Experiment_Report.csv
2026-05-07T01:32:32-04:00,ebay_traffic_diagnosis.py,OK,"[TRAFFIC-DIAGNOSIS] rows=4 csv=C:\AIprojects\openclaw_difi\Database\eBay_Traffic_Diagnosis.csv
[TRAFFIC-DIAGNOSIS] P100 Sticker live cover/gallery mismatch is a primary blocker.
[TRAFFIC-DIAGNOSIS] P90 Promoted Listings Standard 2% is active but is not enough alone.
[TRAFFIC-DIAGNOSIS] P80 Poster/Acrylic currently show more early movement than Sticker.
[TRAFFIC-DIAGNOSIS] P70 Title rewrite experiment has not produced a clear Sticker lift yet."
2026-05-07T01:32:32-04:00,ebay_profile_packet.py,OK,[EBAY-PROFILE-PACKET] C:\AIprojects\openclaw_difi\Database\eBay_Profile_Update_Packet.md
2026-05-07T01:32:33-04:00,product_blueprint_next_plan.py,OK,"[BLUEPRINT-NEXT-PLAN] rows=5 csv=C:\AIprojects\openclaw_difi\Database\Product_Blueprint_Next_Test_Plan.csv
[BLUEPRINT-NEXT-PLAN] P1 Canvas blueprint=1936 variant=119906
[BLUEPRINT-NEXT-PLAN] P2 Framed Poster blueprint=1236 variant=93818
[BLUEPRINT-NEXT-PLAN] P3 Notebook/Journal blueprint=5634 variant=252281
[BLUEPRINT-NEXT-PLAN] P4 Mug blueprint=478 variant=65216
[BLUEPRINT-NEXT-PLAN] P5 Metal blueprint=1206 variant=91995"
2026-05-07T01:32:34-04:00,etsy_app_status_probe.py,OK,"[ETSY-APP] status=PENDING_OR_INACTIVE http=403 next=WAIT_APP_APPROVAL_OR_VERIFY_SECRET
[ETSY-APP] json=C:\AIprojects\openclaw_difi\Database\Etsy_API_Status.json"
2026-05-07T01:32:34-04:00,factory_backlog.py,OK,"[FACTORY-BACKLOG] rows=14 csv=C:\AIprojects\openclaw_difi\Database\Factory_Backlog.csv
[FACTORY-BACKLOG] READY=6
[FACTORY-BACKLOG] READY_TO_REPLACE_VERIFIED=2
[FACTORY-BACKLOG] WAIT_COVER_GATE=2
[FACTORY-BACKLOG] READY_MONITOR=2
[FACTORY-BACKLOG] READY_SINGLE_SKU_REPAIR=1
[FACTORY-BACKLOG] READY_FOR_SCHOLAR_REVIEW=1"
2026-05-07T01:32:36-04:00,factory_morning_report.py,OK,"[REPORT] C:\AIprojects\openclaw_difi\Reports\morning_report_20260507_0132.md
[GEMINI] C:\AIprojects\openclaw_difi\Gemini_Advisor\gemini_review_queue_20260507_0132.md"
2026-05-07T07:30:03-04:00,printify_login_guard.py,OK,[PRINTIFY-LOGIN] LOGGED_IN Printify dashboard is available.
2026-05-07T07:31:33-04:00,local_listing_qa.py,OK,"[LOCAL-QA] rows=282 csv=C:\AIprojects\openclaw_difi\Database\Local_Listing_QA.csv
[LOCAL-QA] issue_rows=72
[LOCAL-QA] Sticker-Academia-0001 missing_cover; missing_gallery
[LOCAL-QA] Sticker-Academia-0002 missing_cover; missing_gallery
[LOCAL-QA] Sticker-Academia-0003 missing_cover; missing_gallery
[LOCAL-QA] Sticker-Academia-0013 missing_cover; missing_gallery
[LOCAL-QA] Sticker-Zen-0006 missing_cover; missing_gallery
[LOCAL-QA] Sticker-Zen-0021 missing_cover; missing_gallery
[LOCAL-QA] Sticker-Zen-0023 missing_cover; missing_gallery
[LOCAL-QA] Sticker-Zen-0028 missing_cover; missing_gallery
[LOCAL-QA] Sticker-Zen-0030 missing_cover; missing_gallery
[LOCAL-QA] Sticker-Zen-0033 missing_cover; missing_gallery
[LOCAL-QA] Sticker-Zen-0039 missing_cover; missing_gallery
[LOCAL-QA] Sticker-Zen-0078 missing_cover; missing_gallery
[LOCAL-QA] Sticker-Zen-0079 missing_cover; missing_gallery
[LOCAL-QA] Sticker-Zen-0080 missing_cover; missing_gallery
[LOCAL-QA] Sticker-Zen-0082 missing_cover; miss"
2026-05-07T07:31:34-04:00,ebay_cover_repair_decision.py,OK,"[COVER-REPAIR-DECISIONS] rows=49 csv=C:\AIprojects\openclaw_difi\Database\eBay_Cover_Repair_Decisions.csv
  NON_STICKER_REVIEW_REQUIRED: 4
  RETIRED_REPLACED_DONE: 33
  SOURCE_REPAIR_REQUIRED: 12"
2026-05-07T07:31:36-04:00,ebay_cover_replacement_queue.py,OK,"[COVER-REPLACEMENT-QUEUE] rows=49 csv=C:\AIprojects\openclaw_difi\Database\eBay_Cover_Replacement_Queue.csv
[COVER-REPLACEMENT-QUEUE] OLD_RETIRED_REPLACED_DONE=33
[COVER-REPLACEMENT-QUEUE] READY_TO_REPLACE_VERIFIED=12
[COVER-REPLACEMENT-QUEUE] REVIEW_BEFORE_REPLACE=4"
2026-05-07T07:31:37-04:00,ebay_title_repair_queue.py,OK,[TITLE-REPAIR] rows=0 ready=0 changed=0 csv=C:\AIprojects\openclaw_difi\Database\eBay_Title_Repair_Queue.csv
2026-05-07T07:31:38-04:00,unified_listing_registry.py,OK,"[REGISTRY] rows=282 csv=C:\AIprojects\openclaw_difi\Database\Unified_Listing_Registry.csv
[REGISTRY] Etsy_Draft_Prepared=4
[REGISTRY] Fix_Gallery_First=1
[REGISTRY] Hold=165
[REGISTRY] Published_Has_View_Monitor=7
[REGISTRY] Published_Zero_View_Copy_Ad_Review=43
[REGISTRY] Ready_For_Printify_When_Network_OK=46
[REGISTRY] Stable_Draft_Publish_When_Scheduled=16"
2026-05-07T07:31:39-04:00,market_signal_planner.py,OK,"[MARKET-QUEUE] rows=282 csv=C:\AIprojects\openclaw_difi\Database\Market_Signal_Action_Queue.csv
[MARKET-QUEUE] action HOLD=92
[MARKET-QUEUE] action QA_HOLD_OR_REBUILD=69
[MARKET-QUEUE] action FIX_LIVE_COVER_SOURCE_OR_REPLACE=49
[MARKET-QUEUE] action UPLOAD_TO_PRINTIFY_SINGLE_ITEM_BATCH=46
[MARKET-QUEUE] action PUBLISH_IN_SMALL_BATCH_WHEN_NETWORK_OK=16
[MARKET-QUEUE] action MONITOR_FOR_CLICK_OR_FAVORITE_SIGNAL=5
[MARKET-QUEUE] action KEEP_FOR_ETSY_PHASE1=3
[MARKET-QUEUE] action WAIT_24H_AFTER_2PCT_ADS_THEN_APPLY_COPY_TEST=2
[MARKET-QUEUE] dependency local=161
[MARKET-QUEUE] dependency medium=68
[MARKET-QUEUE] dependency high=46
[MARKET-QUEUE] dependency low=7"
2026-05-07T07:31:39-04:00,ebay_experiment_report.py,OK,[EXPERIMENT-REPORT] rows=44 csv=C:\AIprojects\openclaw_difi\Database\eBay_Traffic_Experiment_Report.csv
2026-05-07T07:31:40-04:00,ebay_traffic_diagnosis.py,OK,"[TRAFFIC-DIAGNOSIS] rows=4 csv=C:\AIprojects\openclaw_difi\Database\eBay_Traffic_Diagnosis.csv
[TRAFFIC-DIAGNOSIS] P100 Sticker live cover/gallery mismatch is a primary blocker.
[TRAFFIC-DIAGNOSIS] P90 Promoted Listings Standard 2% is active but is not enough alone.
[TRAFFIC-DIAGNOSIS] P80 Poster/Acrylic currently show more early movement than Sticker.
[TRAFFIC-DIAGNOSIS] P70 Title rewrite experiment has not produced a clear Sticker lift yet."
2026-05-07T07:31:40-04:00,ebay_profile_packet.py,OK,[EBAY-PROFILE-PACKET] C:\AIprojects\openclaw_difi\Database\eBay_Profile_Update_Packet.md
2026-05-07T07:31:40-04:00,product_blueprint_next_plan.py,OK,"[BLUEPRINT-NEXT-PLAN] rows=5 csv=C:\AIprojects\openclaw_difi\Database\Product_Blueprint_Next_Test_Plan.csv
[BLUEPRINT-NEXT-PLAN] P1 Canvas blueprint=1936 variant=119906
[BLUEPRINT-NEXT-PLAN] P2 Framed Poster blueprint=1236 variant=93818
[BLUEPRINT-NEXT-PLAN] P3 Notebook/Journal blueprint=5634 variant=252281
[BLUEPRINT-NEXT-PLAN] P4 Mug blueprint=478 variant=65216
[BLUEPRINT-NEXT-PLAN] P5 Metal blueprint=1206 variant=91995"
2026-05-07T07:31:45-04:00,etsy_app_status_probe.py,FAIL_2,"[ETSY-APP] status=ERROR http=None next=WAIT_APP_APPROVAL
[ETSY-APP] json=C:\AIprojects\openclaw_difi\Database\Etsy_API_Status.json"
2026-05-07T07:31:45-04:00,factory_backlog.py,OK,"[FACTORY-BACKLOG] rows=14 csv=C:\AIprojects\openclaw_difi\Database\Factory_Backlog.csv
[FACTORY-BACKLOG] READY=6
[FACTORY-BACKLOG] READY_TO_REPLACE_VERIFIED=2
[FACTORY-BACKLOG] WAIT_COVER_GATE=2
[FACTORY-BACKLOG] READY_MONITOR=2
[FACTORY-BACKLOG] READY_SINGLE_SKU_REPAIR=1
[FACTORY-BACKLOG] READY_FOR_SCHOLAR_REVIEW=1"
2026-05-07T07:31:46-04:00,factory_morning_report.py,OK,"[REPORT] C:\AIprojects\openclaw_difi\Reports\morning_report_20260507_0731.md
[GEMINI] C:\AIprojects\openclaw_difi\Gemini_Advisor\gemini_review_queue_20260507_0731.md"
2026-05-07T15:58:36-04:00,printify_login_guard.py,FAIL_1,"Traceback (most recent call last):
  File ""C:\Users\Rex\AppData\Local\Python\pythoncore-3.14-64\Lib\urllib\request.py"", line 1321, in do_open
    h.request(req.get_method(), req.selector, req.data, headers,
    ~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
              encode_chunked=req.has_header('Transfer-encoding'))
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\Rex\AppData\Local\Python\pythoncore-3.14-64\Lib\http\client.py"", line 1358, in request
    self._send_request(method, url, body, headers, encode_chunked)
    ~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\Rex\AppData\Local\Python\pythoncore-3.14-64\Lib\http\client.py"", line 1404, in _send_request
    self.endheaders(body, encode_chunked=encode_chunked)
    ~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\Rex\AppData\Local\Python\pythoncore-3.14-64\Lib\http\client.py"", line 1353, in endheaders
    self._send_output(messa"
2026-05-07T16:00:15-04:00,local_listing_qa.py,OK,"[LOCAL-QA] rows=287 csv=C:\AIprojects\openclaw_difi\Database\Local_Listing_QA.csv
[LOCAL-QA] issue_rows=78
[LOCAL-QA] Sticker-Academia-0001 missing_cover; missing_gallery
[LOCAL-QA] Sticker-Academia-0002 missing_cover; missing_gallery
[LOCAL-QA] Sticker-Academia-0003 missing_cover; missing_gallery
[LOCAL-QA] Sticker-Academia-0013 missing_cover; missing_gallery
[LOCAL-QA] Sticker-Zen-0006 missing_cover; missing_gallery
[LOCAL-QA] Sticker-Zen-0021 missing_cover; missing_gallery
[LOCAL-QA] Sticker-Zen-0023 missing_cover; missing_gallery
[LOCAL-QA] Sticker-Zen-0028 missing_cover; missing_gallery
[LOCAL-QA] Sticker-Zen-0030 missing_cover; missing_gallery
[LOCAL-QA] Sticker-Zen-0033 missing_cover; missing_gallery
[LOCAL-QA] Sticker-Zen-0039 missing_cover; missing_gallery
[LOCAL-QA] Sticker-Zen-0078 missing_cover; missing_gallery
[LOCAL-QA] Sticker-Zen-0079 missing_cover; missing_gallery
[LOCAL-QA] Sticker-Zen-0080 missing_cover; missing_gallery
[LOCAL-QA] Sticker-Zen-0082 missing_cover; miss"
2026-05-07T16:00:17-04:00,ebay_cover_repair_decision.py,OK,"[COVER-REPAIR-DECISIONS] rows=49 csv=C:\AIprojects\openclaw_difi\Database\eBay_Cover_Repair_Decisions.csv
  NON_STICKER_REVIEW_REQUIRED: 4
  RETIRED_REPLACED_DONE: 38
  SOURCE_REPAIR_REQUIRED: 7"
2026-05-07T16:00:18-04:00,ebay_cover_replacement_queue.py,OK,"[COVER-REPLACEMENT-QUEUE] rows=49 csv=C:\AIprojects\openclaw_difi\Database\eBay_Cover_Replacement_Queue.csv
[COVER-REPLACEMENT-QUEUE] OLD_RETIRED_REPLACED_DONE=38
[COVER-REPLACEMENT-QUEUE] READY_TO_REPLACE_VERIFIED=7
[COVER-REPLACEMENT-QUEUE] REVIEW_BEFORE_REPLACE=4"
2026-05-07T16:00:19-04:00,ebay_title_repair_queue.py,OK,[TITLE-REPAIR] rows=0 ready=0 changed=0 csv=C:\AIprojects\openclaw_difi\Database\eBay_Title_Repair_Queue.csv
2026-05-07T16:00:21-04:00,unified_listing_registry.py,OK,"[REGISTRY] rows=287 csv=C:\AIprojects\openclaw_difi\Database\Unified_Listing_Registry.csv
[REGISTRY] Etsy_Draft_Prepared=15
[REGISTRY] Fix_Gallery_First=1
[REGISTRY] Hold=188
[REGISTRY] Published_Zero_View_Copy_Ad_Review=21
[REGISTRY] Ready_For_Printify_When_Network_OK=46
[REGISTRY] Stable_Draft_Publish_When_Scheduled=16"
2026-05-07T16:00:22-04:00,market_signal_planner.py,OK,"[MARKET-QUEUE] rows=287 csv=C:\AIprojects\openclaw_difi\Database\Market_Signal_Action_Queue.csv
[MARKET-QUEUE] action HOLD=93
[MARKET-QUEUE] action QA_HOLD_OR_REBUILD=75
[MARKET-QUEUE] action FIX_LIVE_COVER_SOURCE_OR_REPLACE=49
[MARKET-QUEUE] action UPLOAD_TO_PRINTIFY_SINGLE_ITEM_BATCH=46
[MARKET-QUEUE] action PUBLISH_IN_SMALL_BATCH_WHEN_NETWORK_OK=16
[MARKET-QUEUE] action KEEP_FOR_ETSY_PHASE1=5
[MARKET-QUEUE] action WAIT_24H_AFTER_2PCT_ADS_THEN_APPLY_COPY_TEST=3
[MARKET-QUEUE] dependency local=168
[MARKET-QUEUE] dependency medium=70
[MARKET-QUEUE] dependency high=46
[MARKET-QUEUE] dependency low=3"
2026-05-07T16:00:22-04:00,ebay_experiment_report.py,OK,[EXPERIMENT-REPORT] rows=44 csv=C:\AIprojects\openclaw_difi\Database\eBay_Traffic_Experiment_Report.csv
2026-05-07T16:00:23-04:00,ebay_traffic_diagnosis.py,OK,"[TRAFFIC-DIAGNOSIS] rows=4 csv=C:\AIprojects\openclaw_difi\Database\eBay_Traffic_Diagnosis.csv
[TRAFFIC-DIAGNOSIS] P100 Sticker live cover/gallery mismatch is a primary blocker.
[TRAFFIC-DIAGNOSIS] P90 Promoted Listings Standard 2% is active but is not enough alone.
[TRAFFIC-DIAGNOSIS] P80 Poster/Acrylic currently show more early movement than Sticker.
[TRAFFIC-DIAGNOSIS] P70 Title rewrite experiment has not produced a clear Sticker lift yet."
2026-05-07T16:00:24-04:00,ebay_profile_packet.py,OK,[EBAY-PROFILE-PACKET] C:\AIprojects\openclaw_difi\Database\eBay_Profile_Update_Packet.md
2026-05-07T16:00:24-04:00,product_blueprint_next_plan.py,OK,"[BLUEPRINT-NEXT-PLAN] rows=5 csv=C:\AIprojects\openclaw_difi\Database\Product_Blueprint_Next_Test_Plan.csv
[BLUEPRINT-NEXT-PLAN] P1 Canvas blueprint=1936 variant=119906
[BLUEPRINT-NEXT-PLAN] P2 Framed Poster blueprint=1236 variant=93818
[BLUEPRINT-NEXT-PLAN] P3 Notebook/Journal blueprint=5634 variant=252281
[BLUEPRINT-NEXT-PLAN] P4 Mug blueprint=478 variant=65216
[BLUEPRINT-NEXT-PLAN] P5 Metal blueprint=1206 variant=91995"
2026-05-07T16:00:26-04:00,etsy_app_status_probe.py,OK,"[ETSY-APP] status=PENDING_OR_INACTIVE http=403 next=WAIT_APP_APPROVAL_OR_VERIFY_SECRET
[ETSY-APP] json=C:\AIprojects\openclaw_difi\Database\Etsy_API_Status.json"
2026-05-07T16:00:26-04:00,factory_backlog.py,OK,"[FACTORY-BACKLOG] rows=14 csv=C:\AIprojects\openclaw_difi\Database\Factory_Backlog.csv
[FACTORY-BACKLOG] READY=6
[FACTORY-BACKLOG] READY_TO_REPLACE_VERIFIED=2
[FACTORY-BACKLOG] WAIT_COVER_GATE=2
[FACTORY-BACKLOG] READY_MONITOR=2
[FACTORY-BACKLOG] READY_SINGLE_SKU_REPAIR=1
[FACTORY-BACKLOG] READY_FOR_SCHOLAR_REVIEW=1"
2026-05-07T16:00:28-04:00,factory_morning_report.py,OK,"[REPORT] C:\AIprojects\openclaw_difi\Reports\morning_report_20260507_1600.md
[GEMINI] C:\AIprojects\openclaw_difi\Gemini_Advisor\gemini_review_queue_20260507_1600.md"
2026-05-07T18:09:33-04:00,printify_login_guard.py,OK,[PRINTIFY-LOGIN] LOGGED_IN Printify dashboard is available.
