Timestamp,ID,Status,Reason,Category,Product_Type,Style,Title,MJ_Prompt,SEO_Hook
4/28/2026  9:27:44 AM,Sticker-Zen-0096,Defeated_Timeout,No complete harvest within 600s,Zen,Sticker,Zen Mentor-Grade,Mystic Portal Enso Mandala,"Enso circle assembled from faceted moonstone and imperial jade pieces, torii gate apparition dissolving into mystic ink-wash portal center, suspended talisman fragments in mandala pattern, liquid black sumi ink with pink diamond dust mystic edges, ethereal portal glow lighting, hyper-detailed mentor-grade object design, primary material system: Moonstone, Imperial Jade, Black Sumi Ink, Pink Diamond Dust, Talisman Fragments, micro-engraved surface relief, visible handcrafted edge bevels, layered translucent depth, subtle internal bioluminescent glow, refined kintsugi-like vein logic, floating accent fragments arranged with intentional negative space, cinematic rim lighting plus soft museum-grade overhead fill, crisp silhouette readability, centered premium product composition, clean contour separation, high-end collectible artifact aesthetic, white contour border, vector clean edges, die-cut sticker style, solid white background, isolated on white background, --ar 1:1 --v 6.1 --style raw --no skin, person, text, watermark","moonstone, imperial jade, black sumi ink, pink diamond dust, talisman fragments, mystic, portal, enso, mandala, circle, assembled, faceted, imperial, jade, pieces"
4/28/2026  9:29:14 AM,Sticker-Zen-0097,Defeated_Timeout,No complete harvest within 600s,Zen,Sticker,Zen Mentor-Grade,Sacred Threshold Enso Void,"Enso circle crafted from opalescent moonstone and imperial jade segments, torii gate threshold manifesting from sacred ink-wash void, orbiting talisman pieces in threshold arrangement, flowing black sumi ink foundation with pink diamond dust sacred accents, ethereal threshold glow lighting, hyper-detailed mentor-grade object design, primary material system: Moonstone, Imperial Jade, Black Sumi Ink, Pink Diamond Dust, Talisman Fragments, micro-engraved surface relief, visible handcrafted edge bevels, layered translucent depth, subtle internal bioluminescent glow, refined kintsugi-like vein logic, floating accent fragments arranged with intentional negative space, cinematic rim lighting plus soft museum-grade overhead fill, crisp silhouette readability, centered premium product composition, clean contour separation, high-end collectible artifact aesthetic, white contour border, vector clean edges, die-cut sticker style, solid white background, isolated on white background, --ar 1:1 --v 6.1 --style raw --no skin, person, text, watermark","moonstone, imperial jade, black sumi ink, pink diamond dust, talisman fragments, sacred, threshold, enso, void, circle, crafted, opalescent, imperial, jade, segments"
4/28/2026  9:32:12 AM,Sticker-Zen-0098,Defeated_Timeout,No complete harvest within 600s,Zen,Sticker,Zen Mentor-Grade,Astral Gate Enso Constellation,"Enso circle formed by celestial moonstone and imperial jade fragments, torii gate silhouette emerging from astral ink-wash constellation center, floating talisman fragments in star pattern orbit, liquid black sumi ink base with pink diamond dust astral edges, ethereal constellation glow lighting, hyper-detailed mentor-grade object design, primary material system: Moonstone, Imperial Jade, Black Sumi Ink, Pink Diamond Dust, Talisman Fragments, micro-engraved surface relief, visible handcrafted edge bevels, layered translucent depth, subtle internal bioluminescent glow, refined kintsugi-like vein logic, floating accent fragments arranged with intentional negative space, cinematic rim lighting plus soft museum-grade overhead fill, crisp silhouette readability, centered premium product composition, clean contour separation, high-end collectible artifact aesthetic, white contour border, vector clean edges, die-cut sticker style, solid white background, isolated on white background, --ar 1:1 --v 6.1 --style raw --no skin, person, text, watermark","moonstone, imperial jade, black sumi ink, pink diamond dust, talisman fragments, astral, gate, enso, constellation, circle, formed, celestial, imperial, jade, fragments"
4/28/2026  9:34:58 AM,Sticker-Zen-0099,Defeated_Timeout,No complete harvest within 600s,Zen,Sticker,Zen Mentor-Grade,Tranquil Shrine Enso Eclipse,"Enso circle constructed from serene moonstone and imperial jade shards, torii gate shadow emerging from tranquil ink-wash eclipse center, suspended talisman charms in peaceful orbit, deep black sumi ink with pink diamond dust tranquil borders, ethereal eclipse glow lighting, hyper-detailed mentor-grade object design, primary material system: Moonstone, Imperial Jade, Black Sumi Ink, Pink Diamond Dust, Talisman Fragments, micro-engraved surface relief, visible handcrafted edge bevels, layered translucent depth, subtle internal bioluminescent glow, refined kintsugi-like vein logic, floating accent fragments arranged with intentional negative space, cinematic rim lighting plus soft museum-grade overhead fill, crisp silhouette readability, centered premium product composition, clean contour separation, high-end collectible artifact aesthetic, white contour border, vector clean edges, die-cut sticker style, solid white background, isolated on white background, --ar 1:1 --v 6.1 --style raw --no skin, person, text, watermark","moonstone, imperial jade, black sumi ink, pink diamond dust, talisman fragments, tranquil, shrine, enso, eclipse, circle, constructed, serene, imperial, jade, shards"
4/28/2026  9:37:26 AM,Sticker-Zen-0100,Defeated_Timeout,No complete harvest within 600s,Zen,Sticker,Zen Mentor-Grade,Dimensional Torii Enso Rift,"Enso circle assembled from prismatic moonstone and imperial jade pieces, torii gate architecture materializing from dimensional ink-wash rift, orbiting talisman fragments creating spatial geometry, flowing black sumi ink foundation with pink diamond dust dimensional edges, ethereal rift glow lighting, hyper-detailed mentor-grade object design, primary material system: Moonstone, Imperial Jade, Black Sumi Ink, Pink Diamond Dust, Talisman Fragments, micro-engraved surface relief, visible handcrafted edge bevels, layered translucent depth, subtle internal bioluminescent glow, refined kintsugi-like vein logic, floating accent fragments arranged with intentional negative space, cinematic rim lighting plus soft museum-grade overhead fill, crisp silhouette readability, centered premium product composition, clean contour separation, high-end collectible artifact aesthetic, white contour border, vector clean edges, die-cut sticker style, solid white background, isolated on white background, --ar 1:1 --v 6.1 --style raw --no skin, person, text, watermark","moonstone, imperial jade, black sumi ink, pink diamond dust, talisman fragments, dimensional, torii, enso, rift, circle, assembled, prismatic, imperial, jade, pieces"
4/28/2026  9:37:49 AM,Sticker-Zen-0101,Defeated_Timeout,No complete harvest within 600s,Zen,Sticker,Zen Mentor-Grade,Harmonious Void Enso Balance,"Enso circle crafted from balanced moonstone and imperial jade segments, torii gate outline fading into harmonious ink-wash void center, floating talisman pieces in balanced arrangement, liquid black sumi ink base with pink diamond dust harmony edges, ethereal balance glow lighting, hyper-detailed mentor-grade object design, primary material system: Moonstone, Imperial Jade, Black Sumi Ink, Pink Diamond Dust, Talisman Fragments, micro-engraved surface relief, visible handcrafted edge bevels, layered translucent depth, subtle internal bioluminescent glow, refined kintsugi-like vein logic, floating accent fragments arranged with intentional negative space, cinematic rim lighting plus soft museum-grade overhead fill, crisp silhouette readability, centered premium product composition, clean contour separation, high-end collectible artifact aesthetic, white contour border, vector clean edges, die-cut sticker style, solid white background, isolated on white background, --ar 1:1 --v 6.1 --style raw --no skin, person, text, watermark","moonstone, imperial jade, black sumi ink, pink diamond dust, talisman fragments, harmonious, void, enso, balance, circle, crafted, balanced, imperial, jade, segments"
4/28/2026  9:46:17 AM,Sticker-Zen-0094,Defeated_Timeout,No complete harvest within 220s,Zen,Sticker,Zen Mentor-Grade,Ethereal Passage Enso Ring,"Enso circle formed by translucent moonstone and imperial jade shards, torii gate outline fading into ink-wash ethereal center, orbiting talisman fragments creating sacred geometry, flowing black sumi ink foundation with pink diamond dust highlights, ethereal passage glow lighting, hyper-detailed mentor-grade object design, primary material system: Moonstone, Imperial Jade, Black Sumi Ink, Pink Diamond Dust, Talisman Fragments, micro-engraved surface relief, visible handcrafted edge bevels, layered translucent depth, subtle internal bioluminescent glow, refined kintsugi-like vein logic, floating accent fragments arranged with intentional negative space, cinematic rim lighting plus soft museum-grade overhead fill, crisp silhouette readability, centered premium product composition, clean contour separation, high-end collectible artifact aesthetic, white contour border, vector clean edges, die-cut sticker style, solid white background, isolated on white background, --ar 1:1 --v 6.1 --style raw --no skin, person, text, watermark","moonstone, imperial jade, black sumi ink, pink diamond dust, talisman fragments, ethereal, passage, enso, ring, circle, formed, translucent, imperial, jade, shards"
4/28/2026  9:46:29 AM,Sticker-Zen-0095,Defeated_Timeout,No complete harvest within 220s,Zen,Sticker,Zen Mentor-Grade,Twilight Torii Enso Sphere,"Enso circle constructed from luminous moonstone and imperial jade fragments, torii gate structure emerging from twilight ink-wash center, floating talisman charms in circular orbit, deep black sumi ink base with pink diamond dust twilight edges, ethereal twilight glow lighting, hyper-detailed mentor-grade object design, primary material system: Moonstone, Imperial Jade, Black Sumi Ink, Pink Diamond Dust, Talisman Fragments, micro-engraved surface relief, visible handcrafted edge bevels, layered translucent depth, subtle internal bioluminescent glow, refined kintsugi-like vein logic, floating accent fragments arranged with intentional negative space, cinematic rim lighting plus soft museum-grade overhead fill, crisp silhouette readability, centered premium product composition, clean contour separation, high-end collectible artifact aesthetic, white contour border, vector clean edges, die-cut sticker style, solid white background, isolated on white background, --ar 1:1 --v 6.1 --style raw --no skin, person, text, watermark","moonstone, imperial jade, black sumi ink, pink diamond dust, talisman fragments, twilight, torii, enso, sphere, circle, constructed, luminous, imperial, jade, fragments"
4/28/2026  9:46:30 AM,Sticker-Zen-0096,Defeated_Timeout,No complete harvest within 220s,Zen,Sticker,Zen Mentor-Grade,Mystic Portal Enso Mandala,"Enso circle assembled from faceted moonstone and imperial jade pieces, torii gate apparition dissolving into mystic ink-wash portal center, suspended talisman fragments in mandala pattern, liquid black sumi ink with pink diamond dust mystic edges, ethereal portal glow lighting, hyper-detailed mentor-grade object design, primary material system: Moonstone, Imperial Jade, Black Sumi Ink, Pink Diamond Dust, Talisman Fragments, micro-engraved surface relief, visible handcrafted edge bevels, layered translucent depth, subtle internal bioluminescent glow, refined kintsugi-like vein logic, floating accent fragments arranged with intentional negative space, cinematic rim lighting plus soft museum-grade overhead fill, crisp silhouette readability, centered premium product composition, clean contour separation, high-end collectible artifact aesthetic, white contour border, vector clean edges, die-cut sticker style, solid white background, isolated on white background, --ar 1:1 --v 6.1 --style raw --no skin, person, text, watermark","moonstone, imperial jade, black sumi ink, pink diamond dust, talisman fragments, mystic, portal, enso, mandala, circle, assembled, faceted, imperial, jade, pieces"
4/28/2026  9:46:48 AM,Sticker-Zen-0097,Defeated_Timeout,No complete harvest within 220s,Zen,Sticker,Zen Mentor-Grade,Sacred Threshold Enso Void,"Enso circle crafted from opalescent moonstone and imperial jade segments, torii gate threshold manifesting from sacred ink-wash void, orbiting talisman pieces in threshold arrangement, flowing black sumi ink foundation with pink diamond dust sacred accents, ethereal threshold glow lighting, hyper-detailed mentor-grade object design, primary material system: Moonstone, Imperial Jade, Black Sumi Ink, Pink Diamond Dust, Talisman Fragments, micro-engraved surface relief, visible handcrafted edge bevels, layered translucent depth, subtle internal bioluminescent glow, refined kintsugi-like vein logic, floating accent fragments arranged with intentional negative space, cinematic rim lighting plus soft museum-grade overhead fill, crisp silhouette readability, centered premium product composition, clean contour separation, high-end collectible artifact aesthetic, white contour border, vector clean edges, die-cut sticker style, solid white background, isolated on white background, --ar 1:1 --v 6.1 --style raw --no skin, person, text, watermark","moonstone, imperial jade, black sumi ink, pink diamond dust, talisman fragments, sacred, threshold, enso, void, circle, crafted, opalescent, imperial, jade, segments"
4/28/2026  9:46:48 AM,Sticker-Zen-0098,Defeated_Timeout,No complete harvest within 220s,Zen,Sticker,Zen Mentor-Grade,Astral Gate Enso Constellation,"Enso circle formed by celestial moonstone and imperial jade fragments, torii gate silhouette emerging from astral ink-wash constellation center, floating talisman fragments in star pattern orbit, liquid black sumi ink base with pink diamond dust astral edges, ethereal constellation glow lighting, hyper-detailed mentor-grade object design, primary material system: Moonstone, Imperial Jade, Black Sumi Ink, Pink Diamond Dust, Talisman Fragments, micro-engraved surface relief, visible handcrafted edge bevels, layered translucent depth, subtle internal bioluminescent glow, refined kintsugi-like vein logic, floating accent fragments arranged with intentional negative space, cinematic rim lighting plus soft museum-grade overhead fill, crisp silhouette readability, centered premium product composition, clean contour separation, high-end collectible artifact aesthetic, white contour border, vector clean edges, die-cut sticker style, solid white background, isolated on white background, --ar 1:1 --v 6.1 --style raw --no skin, person, text, watermark","moonstone, imperial jade, black sumi ink, pink diamond dust, talisman fragments, astral, gate, enso, constellation, circle, formed, celestial, imperial, jade, fragments"
4/28/2026  9:49:24 AM,Sticker-Zen-0090,Defeated_Timeout,No complete harvest within 420s,Zen,Sticker,Zen Mentor-Grade,Celestial Gate Enso Portal,"Enso circle formed by moonstone and imperial jade fragments, torii gate silhouette emerging from ink-wash nebula center, floating talisman fragments orbiting the void, liquid black sumi ink base with pink diamond dust edges, ethereal glow lighting, hyper-detailed mentor-grade object design, primary material system: Moonstone, Imperial Jade, Black Sumi Ink, Pink Diamond Dust, Talisman Fragments, micro-engraved surface relief, visible handcrafted edge bevels, layered translucent depth, subtle internal bioluminescent glow, refined kintsugi-like vein logic, floating accent fragments arranged with intentional negative space, cinematic rim lighting plus soft museum-grade overhead fill, crisp silhouette readability, centered premium product composition, clean contour separation, high-end collectible artifact aesthetic, white contour border, vector clean edges, die-cut sticker style, solid white background, isolated on white background, --ar 1:1 --v 6.1 --style raw --no skin, person, text, watermark","zen enso sticker, celestial gate design, moonstone jade art, torii gate decal, spiritual circle sticker, meditation art, Japanese inspired, luxury vinyl sticker, cosmic portal design, sacred geometry"
4/28/2026  9:49:35 AM,Sticker-Zen-0091,Defeated_Timeout,No complete harvest within 420s,Zen,Sticker,Zen Mentor-Grade,Lunar Tide Enso Sanctuary,"Enso circle constructed from crescent moonstone shards and imperial jade crescents, torii gate shadow dissolving into ink mist center, orbiting talisman charms in circular pattern, flowing black sumi ink foundation with pink diamond dust accents, ethereal moonlight glow, hyper-detailed mentor-grade object design, primary material system: Moonstone, Imperial Jade, Black Sumi Ink, Pink Diamond Dust, Talisman Fragments, micro-engraved surface relief, visible handcrafted edge bevels, layered translucent depth, subtle internal bioluminescent glow, refined kintsugi-like vein logic, floating accent fragments arranged with intentional negative space, cinematic rim lighting plus soft museum-grade overhead fill, crisp silhouette readability, centered premium product composition, clean contour separation, high-end collectible artifact aesthetic, white contour border, vector clean edges, die-cut sticker style, solid white background, isolated on white background, --ar 1:1 --v 6.1 --style raw --no skin, person, text, watermark","moonstone, imperial jade, black sumi ink, pink diamond dust, talisman fragments, lunar, tide, enso, sanctuary, circle, constructed, crescent, shards, imperial, jade"
4/28/2026  9:50:04 AM,Sticker-Zen-0100,Defeated_Timeout,No complete harvest within 220s,Zen,Sticker,Zen Mentor-Grade,Dimensional Torii Enso Rift,"Enso circle assembled from prismatic moonstone and imperial jade pieces, torii gate architecture materializing from dimensional ink-wash rift, orbiting talisman fragments creating spatial geometry, flowing black sumi ink foundation with pink diamond dust dimensional edges, ethereal rift glow lighting, hyper-detailed mentor-grade object design, primary material system: Moonstone, Imperial Jade, Black Sumi Ink, Pink Diamond Dust, Talisman Fragments, micro-engraved surface relief, visible handcrafted edge bevels, layered translucent depth, subtle internal bioluminescent glow, refined kintsugi-like vein logic, floating accent fragments arranged with intentional negative space, cinematic rim lighting plus soft museum-grade overhead fill, crisp silhouette readability, centered premium product composition, clean contour separation, high-end collectible artifact aesthetic, white contour border, vector clean edges, die-cut sticker style, solid white background, isolated on white background, --ar 1:1 --v 6.1 --style raw --no skin, person, text, watermark","moonstone, imperial jade, black sumi ink, pink diamond dust, talisman fragments, dimensional, torii, enso, rift, circle, assembled, prismatic, imperial, jade, pieces"
4/28/2026  9:50:16 AM,Sticker-Zen-0101,Defeated_Timeout,No complete harvest within 220s,Zen,Sticker,Zen Mentor-Grade,Harmonious Void Enso Balance,"Enso circle crafted from balanced moonstone and imperial jade segments, torii gate outline fading into harmonious ink-wash void center, floating talisman pieces in balanced arrangement, liquid black sumi ink base with pink diamond dust harmony edges, ethereal balance glow lighting, hyper-detailed mentor-grade object design, primary material system: Moonstone, Imperial Jade, Black Sumi Ink, Pink Diamond Dust, Talisman Fragments, micro-engraved surface relief, visible handcrafted edge bevels, layered translucent depth, subtle internal bioluminescent glow, refined kintsugi-like vein logic, floating accent fragments arranged with intentional negative space, cinematic rim lighting plus soft museum-grade overhead fill, crisp silhouette readability, centered premium product composition, clean contour separation, high-end collectible artifact aesthetic, white contour border, vector clean edges, die-cut sticker style, solid white background, isolated on white background, --ar 1:1 --v 6.1 --style raw --no skin, person, text, watermark","moonstone, imperial jade, black sumi ink, pink diamond dust, talisman fragments, harmonious, void, enso, balance, circle, crafted, balanced, imperial, jade, segments"
4/28/2026  9:50:28 AM,Sticker-Zen-0105,Defeated_Timeout,No complete harvest within 220s,Zen,Sticker,Zen Mentor-Grade,Transcendent Gate Enso Essence,"Enso circle crafted from ethereal moonstone and imperial jade segments, torii gate outline emerging from transcendent ink-wash essence center, suspended talisman fragments in elevated arrangement, deep black sumi ink with pink diamond dust transcendent borders, ethereal essence glow lighting, hyper-detailed mentor-grade object design, primary material system: Moonstone, Imperial Jade, Black Sumi Ink, Pink Diamond Dust, Talisman Fragments, micro-engraved surface relief, visible handcrafted edge bevels, layered translucent depth, subtle internal bioluminescent glow, refined kintsugi-like vein logic, floating accent fragments arranged with intentional negative space, cinematic rim lighting plus soft museum-grade overhead fill, crisp silhouette readability, centered premium product composition, clean contour separation, high-end collectible artifact aesthetic, white contour border, vector clean edges, die-cut sticker style, solid white background, isolated on white background, --ar 1:1 --v 6.1 --style raw --no skin, person, text, watermark","moonstone, imperial jade, black sumi ink, pink diamond dust, talisman fragments, transcendent, gate, enso, essence, circle, crafted, ethereal, imperial, jade, segments"
4/28/2026  9:50:40 AM,Sticker-Zen-0099,Defeated_Timeout,No complete harvest within 420s,Zen,Sticker,Zen Mentor-Grade,Tranquil Shrine Enso Eclipse,"Enso circle constructed from serene moonstone and imperial jade shards, torii gate shadow emerging from tranquil ink-wash eclipse center, suspended talisman charms in peaceful orbit, deep black sumi ink with pink diamond dust tranquil borders, ethereal eclipse glow lighting, hyper-detailed mentor-grade object design, primary material system: Moonstone, Imperial Jade, Black Sumi Ink, Pink Diamond Dust, Talisman Fragments, micro-engraved surface relief, visible handcrafted edge bevels, layered translucent depth, subtle internal bioluminescent glow, refined kintsugi-like vein logic, floating accent fragments arranged with intentional negative space, cinematic rim lighting plus soft museum-grade overhead fill, crisp silhouette readability, centered premium product composition, clean contour separation, high-end collectible artifact aesthetic, white contour border, vector clean edges, die-cut sticker style, solid white background, isolated on white background, --ar 1:1 --v 6.1 --style raw --no skin, person, text, watermark","moonstone, imperial jade, black sumi ink, pink diamond dust, talisman fragments, tranquil, shrine, enso, eclipse, circle, constructed, serene, imperial, jade, shards"
4/28/2026  9:50:40 AM,Sticker-Zen-0106,Defeated_Timeout,No complete harvest within 220s,Zen,Sticker,Zen Mentor-Grade,Infinite Torii Enso Cycle,"Enso circle formed by continuous moonstone and imperial jade fragments, torii gate structure materializing from infinite ink-wash cycle center, orbiting talisman pieces in eternal pattern, flowing black sumi ink foundation with pink diamond dust infinite edges, ethereal cycle glow lighting, hyper-detailed mentor-grade object design, primary material system: Moonstone, Imperial Jade, Black Sumi Ink, Pink Diamond Dust, Talisman Fragments, micro-engraved surface relief, visible handcrafted edge bevels, layered translucent depth, subtle internal bioluminescent glow, refined kintsugi-like vein logic, floating accent fragments arranged with intentional negative space, cinematic rim lighting plus soft museum-grade overhead fill, crisp silhouette readability, centered premium product composition, clean contour separation, high-end collectible artifact aesthetic, white contour border, vector clean edges, die-cut sticker style, solid white background, isolated on white background, --ar 1:1 --v 6.1 --style raw --no skin, person, text, watermark","moonstone, imperial jade, black sumi ink, pink diamond dust, talisman fragments, infinite, torii, enso, cycle, circle, formed, continuous, imperial, jade, fragments"
4/28/2026  9:50:40 AM,Sticker-Zen-0108,Defeated_Timeout,No complete harvest within 220s,Zen,Sticker,Zen Mentor-Grade,Celestial Passage Enso Nexus,"Enso circle assembled from starlit moonstone and imperial jade pieces, torii gate architecture emerging from celestial ink-wash nexus, suspended talisman fragments in nexus arrangement, deep black sumi ink with pink diamond dust celestial borders, ethereal nexus glow lighting, hyper-detailed mentor-grade object design, primary material system: Moonstone, Imperial Jade, Black Sumi Ink, Pink Diamond Dust, Talisman Fragments, micro-engraved surface relief, visible handcrafted edge bevels, layered translucent depth, subtle internal bioluminescent glow, refined kintsugi-like vein logic, floating accent fragments arranged with intentional negative space, cinematic rim lighting plus soft museum-grade overhead fill, crisp silhouette readability, centered premium product composition, clean contour separation, high-end collectible artifact aesthetic, white contour border, vector clean edges, die-cut sticker style, solid white background, isolated on white background, --ar 1:1 --v 6.1 --style raw --no skin, person, text, watermark","moonstone, imperial jade, black sumi ink, pink diamond dust, talisman fragments, celestial, passage, enso, nexus, circle, assembled, starlit, imperial, jade, pieces"
4/28/2026  10:03:53 AM,Sticker-Zen-0108,Defeated_Timeout,No complete harvest within 220s,Zen,Sticker,Zen Mentor-Grade,Celestial Passage Enso Nexus,"Enso circle assembled from starlit moonstone and imperial jade pieces, torii gate architecture emerging from celestial ink-wash nexus, suspended talisman fragments in nexus arrangement, deep black sumi ink with pink diamond dust celestial borders, ethereal nexus glow lighting, hyper-detailed mentor-grade object design, primary material system: Moonstone, Imperial Jade, Black Sumi Ink, Pink Diamond Dust, Talisman Fragments, micro-engraved surface relief, visible handcrafted edge bevels, layered translucent depth, subtle internal bioluminescent glow, refined kintsugi-like vein logic, floating accent fragments arranged with intentional negative space, cinematic rim lighting plus soft museum-grade overhead fill, crisp silhouette readability, centered premium product composition, clean contour separation, high-end collectible artifact aesthetic, white contour border, vector clean edges, die-cut sticker style, solid white background, isolated on white background, --ar 1:1 --v 6.1 --style raw --no skin, person, text, watermark","moonstone, imperial jade, black sumi ink, pink diamond dust, talisman fragments, celestial, passage, enso, nexus, circle, assembled, starlit, imperial, jade, pieces"
4/28/2026  10:07:03 AM,Sticker-Zen-0128,Defeated_Timeout,No complete harvest within 220s,Zen,Sticker,Zen Mentor-Grade,Transcendent Koi with Paper Talisman Flow,"A white ceramic koi fish with radiant golden kintsugi veins swimming upward through nebula-infused ethereal water, moonstone scales dotting spine in luminous sequence, imperial jade eyes with profound depth, torii gate silhouette faintly visible in fog, ink-wash cosmic gradients flowing, talisman paper fragments drifting in graceful arrangement, zen minimalist aesthetic, sharp 3D relief with textured golden lines, white contour border, vector clean edges, die-cut sticker style, solid white background, isolated on white background, --ar 1:1 --v 6.1 --style raw --no skin, person, text, watermark","transcendent koi art, kintsugi sticker, zen minimalism, Japanese talisman flow, gold ceramic fish, moonstone scales, imperial jade, torii gate, spiritual symbol, oriental decor, premium sticker, meditative design"
4/28/2026  10:08:03 AM,Sticker-Zen-0131,Defeated_Timeout,No complete harvest within 220s,Zen,Sticker,Zen Mentor-Grade,Tranquil Wave Glider,"A white ceramic koi fish with thick golden kintsugi veins forming flowing wave patterns across body, swimming in horizontal gliding motion, amber-tinted gold leaf highlights on dorsal fin, water ripples rendered as concentric circles with metallic sheen, tail fin swept gracefully backward, zen garden aesthetic, 3D embossed texture with deep relief shadows, white contour border, vector clean edges, die-cut sticker style, solid white background, isolated on white background, warm side lighting creating gentle gradients, hyper-detailed mentor-grade object design, primary material system: White Ceramic, Amber Gold Leaf, Metallic Sheen, micro-engraved surface relief, visible handcrafted edge bevels, layered translucent depth, subtle internal bioluminescent glow, refined kintsugi-like vein logic, floating accent fragments arranged with intentional negative space, cinematic rim lighting plus soft museum-grade overhead fill, crisp silhouette readability, centered premium product composition, clean contour separation, high-end collectible artifact aesthetic, isolated on white background, --ar 1:1 --v 6.1 --style raw --no skin, person, text, watermark","koi fish sticker, japanese kintsugi, ceramic art design, gold vein pattern, zen meditation, luxury sticker, oriental fish art, amber highlights, tranquil decor, handcrafted aesthetic"
4/28/2026  10:08:04 AM,Sticker-Zen-0132,Defeated_Timeout,No complete harvest within 220s,Zen,Sticker,Zen Mentor-Grade,Golden Cascade Swimmer,"A white ceramic koi fish with thick golden kintsugi veins forming cascading waterfall patterns across body, swimming in downward diving motion, amber-tinted gold leaf highlights on pectoral fins, water ripples rendered as concentric circles with metallic sheen, tail fin swept upward dramatically, zen garden aesthetic, 3D embossed texture with deep relief shadows, white contour border, vector clean edges, die-cut sticker style, solid white background, isolated on white background, warm side lighting creating gentle gradients, hyper-detailed mentor-grade object design, primary material system: White Ceramic, Amber Gold Leaf, Metallic Sheen, micro-engraved surface relief, visible handcrafted edge bevels, layered translucent depth, subtle internal bioluminescent glow, refined kintsugi-like vein logic, floating accent fragments arranged with intentional negative space, cinematic rim lighting plus soft museum-grade overhead fill, crisp silhouette readability, centered premium product composition, clean contour separation, high-end collectible artifact aesthetic, isolated on white background, --ar 1:1 --v 6.1 --style raw --no skin, person, text, watermark","kintsugi koi art, white ceramic sticker, gold cascade pattern, zen fish design, premium die-cut, japanese pottery style, amber gold leaf, decorative sticker, meditation symbol, collectible art"
4/28/2026  10:09:47 AM,Sticker-Zen-0135,Defeated_Timeout,No complete harvest within 220s,Zen,Sticker,Zen Mentor-Grade,Bamboo Stream Voyager,"A white ceramic koi fish with thick golden kintsugi veins forming bamboo stalk patterns across body, swimming in zigzag motion through current, amber-tinted gold leaf highlights on all fins, water ripples rendered as concentric circles with metallic sheen, tail fin swept diagonally, zen garden aesthetic, 3D embossed texture with deep relief shadows, white contour border, vector clean edges, die-cut sticker style, solid white background, isolated on white background, warm side lighting creating gentle gradients, hyper-detailed mentor-grade object design, primary material system: White Ceramic, Amber Gold Leaf, Metallic Sheen, micro-engraved surface relief, visible handcrafted edge bevels, layered translucent depth, subtle internal bioluminescent glow, refined kintsugi-like vein logic, floating accent fragments arranged with intentional negative space, cinematic rim lighting plus soft museum-grade overhead fill, crisp silhouette readability, centered premium product composition, clean contour separation, high-end collectible artifact aesthetic, isolated on white background, --ar 1:1 --v 6.1 --style raw --no skin, person, text, watermark","bamboo koi sticker, zen garden design, kintsugi ceramic art, gold bamboo pattern, japanese fish decor, premium collectible, amber highlights, meditation art, oriental sticker, luxury craft"
4/28/2026  10:10:05 AM,Sticker-Zen-0136,Defeated_Timeout,No complete harvest within 220s,Zen,Sticker,Zen Mentor-Grade,Sunrise Horizon Swimmer,"A white ceramic koi fish with thick golden kintsugi veins forming sunrise ray patterns across body, swimming in horizontal sunrise motion, amber-tinted gold leaf highlights on caudal fin, water ripples rendered as concentric circles with metallic sheen, tail fin swept in morning breeze direction, zen garden aesthetic, 3D embossed texture with deep relief shadows, white contour border, vector clean edges, die-cut sticker style, solid white background, isolated on white background, warm side lighting creating gentle gradients, hyper-detailed mentor-grade object design, primary material system: White Ceramic, Amber Gold Leaf, Metallic Sheen, micro-engraved surface relief, visible handcrafted edge bevels, layered translucent depth, subtle internal bioluminescent glow, refined kintsugi-like vein logic, floating accent fragments arranged with intentional negative space, cinematic rim lighting plus soft museum-grade overhead fill, crisp silhouette readability, centered premium product composition, clean contour separation, high-end collectible artifact aesthetic, isolated on white background, --ar 1:1 --v 6.1 --style raw --no skin, person, text, watermark","sunrise koi art, kintsugi sticker design, ceramic fish decor, golden ray pattern, zen aesthetic, premium die-cut, japanese pottery art, amber gold accents, meditation symbol, collectible sticker"
4/28/2026  10:10:50 AM,Sticker-Zen-0137,Defeated_Timeout,No complete harvest within 220s,Zen,Sticker,Zen Mentor-Grade,Cherry Blossom Drifter,"A white ceramic koi fish with thick golden kintsugi veins forming cherry blossom petal patterns across body, swimming in gentle floating motion, amber-tinted gold leaf highlights on paired fins, water ripples rendered as concentric circles with metallic sheen, tail fin swept like falling petals, zen garden aesthetic, 3D embossed texture with deep relief shadows, white contour border, vector clean edges, die-cut sticker style, solid white background, isolated on white background, warm side lighting creating gentle gradients, hyper-detailed mentor-grade object design, primary material system: White Ceramic, Amber Gold Leaf, Metallic Sheen, micro-engraved surface relief, visible handcrafted edge bevels, layered translucent depth, subtle internal bioluminescent glow, refined kintsugi-like vein logic, floating accent fragments arranged with intentional negative space, cinematic rim lighting plus soft museum-grade overhead fill, crisp silhouette readability, centered premium product composition, clean contour separation, high-end collectible artifact aesthetic, isolated on white background, --ar 1:1 --v 6.1 --style raw --no skin, person, text, watermark","cherry blossom koi, kintsugi ceramic sticker, sakura gold pattern, zen fish art, japanese design, premium collectible, amber petal accents, meditation decor, oriental aesthetic, luxury sticker"
